fonte_arquivo,marca_seed,keyword,idioma,familia,categoria,volume_medio_12m,volume_corrente_est,kd,cpc_usd,densidade_competitiva,intent,tem_ai_overview,serp_features,click_potential,trend,n_fontes,fontes
2026-08-17_semrush_keywords_consul.csv,consul,ar 10000 consul,pt,nao classificado,sem categoria,320,201.3,22.0,0.17,1.0,Informational,1,"Popular Products, Related Searches, AI Overview, Site Links, People Also Ask",20.0,"[0.11, 0.11, 0.09, 0.14, 0.17, 0.26, 0.26, 0.48, 0.48, 0.26, 0.17, 0.14]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar cond consul 7500,pt,nao classificado,sem categoria,320,0.0,23.0,0.08,1.0,"Informational, Commercial",0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar condicionado 10000 btu consul,pt,especificacao produto,ar condicionado,320,0.0,14.0,0.19,1.0,"Informational, Commercial",1,"Popular Products, Related Searches, AI Overview, Site Links, Video",20.0,"[0.0, 0.0, 0.04, 0.07, 0.0, 0.0, 0.1, 0.29, 0.22, 0.08, 0.0, 0.0]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar condicionado 10000 btus janela consul,pt,especificacao produto,ar condicionado,320,34.9,16.0,0.21,1.0,Transactional,0,"Popular Products, Related Searches, Image Pack, Site Links, People Also Ask",20.0,"[0.01, 0.01, 0.05, 0.02, 0.02, 0.02, 0.02, 0.34, 0.55, 0.03, 0.02, 0.01]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar condicionado 12000 inverter consul,pt,especificacao produto,ar condicionado,320,253.6,22.0,0.12,1.0,Commercial,0,"Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.0, 0.0, 0.08, 0.08, 0.0, 0.0, 0.16, 0.27, 0.2, 0.1, 0.1, 0.07]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar condicionado consul 12000 btu,pt,especificacao produto,ar condicionado,320,65.9,22.0,0.11,1.0,Transactional,0,"Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links, Reviews, Video",20.0,"[0.04, 0.03, 0.02, 0.04, 0.05, 0.81, 0.08, 0.1, 1.0, 0.06, 0.06, 0.04]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar condicionado consul 7500 btu,pt,especificacao produto,ar condicionado,320,132.4,23.0,0.12,1.0,"Informational, Commercial",1,"People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video Carousel",20.0,"[0.04, 0.04, 0.04, 0.3, 0.1, 0.08, 0.08, 0.3, 1.0, 0.13, 0.13, 0.08]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar condicionado consul 9000 inverter,pt,especificacao produto,ar condicionado,320,179.4,23.0,0.1,1.0,"Informational, Transactional",0,"Popular Products, Related Searches, Image Pack, Site Links, Video, People Also Ask",20.0,"[0.07, 0.05, 0.07, 0.05, 0.08, 0.08, 0.13, 0.2, 0.13, 0.08, 0.08, 0.05]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar condicionado consul bivolt,pt,nao classificado,ar condicionado,320,297.3,26.0,0.15,1.0,Commercial,1,"Related Searches, AI Overview, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products",20.0,"[0.08, 0.06, 0.08, 0.13, 0.16, 0.2, 0.16, 0.67, 1.0, 0.16, 0.16, 0.24]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar condicionado consul manual controle remoto,pt,manual e uso,ar condicionado,320,212.2,19.0,0.0,0.04,Informational,1,"Image Pack, Video, Video Carousel, People Also Ask, Related Searches, AI Overview",90.0,"[0.16, 0.2, 0.13, 0.08, 0.1, 0.13, 0.16, 0.3, 0.16, 0.16, 0.13, 0.1]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar condicionado inverter 9000 consul,pt,especificacao produto,ar condicionado,320,177.8,15.0,0.1,1.0,Transactional,0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.07, 0.05, 0.07, 0.07, 0.1, 0.08, 0.13, 0.16, 0.16, 0.07, 0.07, 0.05]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar condicionado inverter consul 9000,pt,especificacao produto,ar condicionado,320,200.6,13.0,0.1,1.0,"Informational, Commercial",1,"People Also Ask, Related Searches, AI Overview, Image Pack, Video, Adwords Bottom, Video Carousel, Popular Products, Site Links",20.0,"[0.08, 0.07, 0.08, 0.07, 0.11, 0.08, 0.16, 0.24, 0.16, 0.11, 0.11, 0.07]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar consul,pt,nao classificado,sem categoria,320,248.5,25.0,0.17,1.0,"Navigational, Commercial",1,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview",20.0,"[0.16, 0.16, 0.16, 0.24, 0.24, 0.24, 0.24, 0.55, 0.36, 0.3, 0.24, 0.2]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,ar consul 7500,pt,nao classificado,sem categoria,320,214.1,24.0,0.12,1.0,"Informational, Transactional",0,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches",20.0,"[0.16, 0.1, 0.1, 0.13, 0.24, 0.2, 0.24, 0.55, 0.55, 0.24, 0.2, 0.16]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,assistência técnica consul autorizada,pt,assistencia e reparo,sem categoria,320,471.8,14.0,0.2,0.63,Navigational,0,"Related Searches, Local Pack, Site Links, Video, Adwords Top, Adwords Bottom, People Also Ask",20.0,"[0.13, 0.08, 0.13, 0.24, 0.36, 0.3, 0.1, 0.24, 0.55, 0.2, 0.24, 0.36]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,atendimento consul,pt,nao classificado,sem categoria,320,308.6,28.0,0.14,0.27,"Informational, Navigational",1,"Site Links, Video, People Also Ask, Related Searches, AI Overview",20.0,"[0.54, 0.35, 0.54, 0.54, 0.44, 0.44, 0.66, 0.81, 0.66, 0.54, 0.66, 0.54]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,autorizada consul fortaleza,pt,assistencia e reparo,sem categoria,320,344.2,26.0,0.27,0.69,Navigational,0,"Local Pack, Reviews, People Also Ask, Related Searches",90.0,"[0.39, 0.32, 0.32, 0.26, 0.21, 0.26, 0.32, 0.26, 0.39, 0.26, 0.26, 0.32]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,autorizada da consul em fortaleza,pt,assistencia e reparo,sem categoria,320,358.3,25.0,0.27,0.69,Commercial,0,"Local Pack, Reviews, People Also Ask, Related Searches",90.0,"[0.39, 0.26, 0.32, 0.26, 0.26, 0.26, 0.26, 0.26, 0.32, 0.26, 0.26, 0.32]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,autorizada da consul fortaleza,pt,assistencia e reparo,sem categoria,320,391.2,26.0,0.27,0.69,Commercial,0,"Local Pack, Reviews, People Also Ask, Related Searches",90.0,"[0.54, 0.44, 0.29, 0.29, 0.36, 0.44, 0.44, 0.44, 0.54, 0.44, 0.54, 0.54]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,bebedouro de água consul,pt,nao classificado,purificador,320,307.6,28.0,0.13,1.0,Transactional,1,"Image Pack, Reviews, Video, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview",20.0,"[0.81, 0.43, 1.0, 0.43, 0.43, 0.66, 0.81, 0.66, 0.81, 0.54, 1.0, 0.66]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,borracha geladeira consul antiga,pt,nao classificado,geladeira,320,346.1,24.0,0.04,1.0,Commercial,0,"Related Searches, Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Popular Products",20.0,"[0.26, 0.17, 0.26, 0.26, 0.26, 0.21, 0.32, 0.39, 0.32, 0.39, 0.39, 0.32]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,borracha para geladeira consul antiga,pt,nao classificado,geladeira,320,365.3,23.0,0.04,1.0,Informational,1,"Video, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links",20.0,"[0.32, 0.26, 0.26, 0.21, 0.21, 0.21, 0.32, 0.48, 0.48, 0.48, 0.48, 0.39]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,british consulate general sao paulo,pt,nao classificado,sem categoria,320,240.3,50.0,0.0,0.09,Navigational,0,"Knowledge Panel, Site Links, Reviews, Video, People Also Ask, Related Searches",20.0,"[0.81, 0.81, 1.0, 0.81, 0.66, 0.81, 1.0, 0.66, 0.66, 0.06, 0.81, 0.54]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,cervejeira amarela consul,pt,nao classificado,sem categoria,320,275.6,14.0,0.13,1.0,Informational,0,"Site Links, Video, Adwords Bottom, Related Searches, Image Pack",20.0,"[0.44, 0.66, 0.35, 0.54, 0.54, 0.44, 0.54, 0.54, 0.44, 0.54, 0.66, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,cervejeira consul pequena,pt,nao classificado,sem categoria,320,293.5,17.0,0.12,1.0,"Informational, Transactional",0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack",20.0,"[0.54, 0.36, 0.44, 0.44, 0.36, 0.36, 0.54, 0.44, 0.29, 0.29, 0.29, 0.36]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,cervejeira consul smartbeer,pt,nao classificado,sem categoria,320,426.7,31.0,0.11,1.0,Informational,0,"Related Searches, Site Links, Reviews, Video, Popular Products",20.0,"[0.1, 0.07, 0.1, 0.1, 0.08, 0.07, 0.08, 0.08, 0.05, 0.03, 0.04, 0.1]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,como regular a temperatura da geladeira consul frost free,pt,manual e uso,geladeira,320,355.5,22.0,0.0,0.33,Informational,1,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview, Reviews",90.0,"[0.43, 0.43, 0.43, 0.43, 0.54, 0.54, 0.54, 1.0, 0.81, 0.66, 0.66, 0.66]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,como tirar o agitador da maquina de lavar consul,pt,nao classificado,lavanderia,320,506.6,29.0,0.0,0.13,Informational,0,"People Also Ask, Related Searches, Short Videos, Video",90.0,"[0.44, 0.44, 0.54, 0.66, 0.54, 0.44, 0.66, 0.54, 0.66, 0.66, 1.0, 1.0]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,como usar máquina de lavar consul 12kg,pt,manual e uso,lavanderia,320,258.9,29.0,0.0,0.04,Informational,0,"Video, People Also Ask, Related Searches",90.0,"[0.81, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.81, 0.81, 0.54, 0.54, 0.54]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,compressor de geladeira consul,pt,nao classificado,geladeira,320,247.4,21.0,0.06,0.98,Informational,1,"Image Pack, Site Links, People Also Ask, Popular Products, Related Searches, AI Overview",20.0,"[0.66, 0.44, 0.44, 0.66, 0.44, 0.54, 0.66, 0.81, 0.66, 0.54, 0.54, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,compressor geladeira consul,pt,nao classificado,geladeira,320,252.9,24.0,0.07,0.99,"Informational, Transactional",0,"Popular Products, Related Searches, Image Pack, Site Links, People Also Ask",20.0,"[0.66, 0.44, 0.44, 0.44, 0.54, 0.54, 0.54, 1.0, 0.66, 0.44, 0.54, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,compressor para geladeira consul,pt,nao classificado,geladeira,320,324.1,24.0,0.07,0.99,"Informational, Commercial",1,"AI Overview, Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.66, 0.35, 0.54, 0.43, 0.43, 0.81, 0.66, 1.0, 0.81, 0.66, 0.81, 0.66]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,congelador consul,pt,nao classificado,freezer,320,301.2,25.0,0.2,1.0,"Informational, Transactional",0,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.44, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.54, 0.44, 0.29, 0.36, 0.36]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul 377 litros,pt,especificacao produto,sem categoria,320,752.9,22.0,0.25,1.0,Transactional,0,"People Also Ask, Popular Products, Related Searches, Site Links",20.0,"[0.0, 0.0, 0.0, 0.0, 0.12, 0.15, 1.0, 0.67, 0.81, 0.54, 0.81, 1.0]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul 455 litros,pt,especificacao produto,sem categoria,320,473.0,15.0,0.25,1.0,Informational,0,"Site Links, Video Carousel, Popular Products, Related Searches, Image Pack",20.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.88, 0.72, 0.72, 0.88, 1.0, 0.59]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul ar condicionado manual,pt,manual e uso,ar condicionado,320,320.0,14.0,0.0,0.02,Informational,1,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Reviews",20.0,"[0.2, 0.24, 0.16, 0.13, 0.2, 0.2, 0.16, 0.45, 0.3, 0.3, 0.3, 0.24]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul ar condicionado split,pt,marca e navegacao,ar condicionado,320,292.0,22.0,0.13,1.0,Transactional,0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack",20.0,"[0.0, 0.0, 0.16, 0.16, 0.24, 0.2, 0.2, 0.67, 0.36, 0.2, 0.24, 0.2]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul assitencia tecnica,pt,marca e navegacao,sem categoria,320,284.4,20.0,0.23,0.53,Navigational,0,"Local Pack, Site Links, Reviews, Adwords Top, Adwords Bottom, People Also Ask, Related Searches",20.0,"[0.32, 0.07, 0.14, 0.32, 0.17, 0.26, 0.39, 0.39, 0.32, 0.39, 0.48, 0.26]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul autorizada fortaleza,pt,assistencia e reparo,sem categoria,320,399.4,14.0,0.27,0.69,Commercial,0,"Local Pack, Reviews, Video, People Also Ask, Related Searches",90.0,"[0.36, 0.36, 0.36, 0.23, 0.23, 0.29, 0.36, 0.36, 0.44, 0.36, 0.44, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul consul,pt,marca e navegacao,sem categoria,320,475.2,47.0,0.97,0.41,Navigational,0,"Related Searches, Knowledge Panel, Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask, Popular Products",20.0,"[1.0, 0.66, 0.43, 0.35, 0.54, 0.43, 0.66, 0.81, 0.66, 0.54, 1.0, 1.0]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul crb36ab,pt,marca e navegacao,sem categoria,320,249.6,21.0,0.2,1.0,Informational,0,"Related Searches, Knowledge Panel, Image Pack, Site Links, Video Carousel, People Also Ask",20.0,"[0.54, 0.28, 0.44, 0.44, 0.54, 0.54, 0.81, 0.66, 1.0, 0.54, 0.54, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul crb39,pt,marca e navegacao,sem categoria,320,334.8,23.0,0.19,1.0,"Informational, Commercial",0,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products",20.0,"[0.32, 0.26, 0.39, 0.32, 0.26, 0.26, 0.32, 0.32, 0.32, 0.26, 0.32, 0.32]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul crm44,pt,marca e navegacao,sem categoria,320,221.9,23.0,0.21,1.0,"Informational, Commercial",1,"People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video Carousel",20.0,"[0.43, 0.43, 0.43, 0.43, 0.54, 0.66, 0.66, 0.81, 1.0, 0.81, 0.81, 0.43]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul crm44ak,pt,marca e navegacao,sem categoria,320,113.4,27.0,0.25,1.0,Informational,0,"Site Links, Video Carousel, People Also Ask, Related Searches, Knowledge Panel, Image Pack",20.0,"[0.81, 0.81, 0.81, 0.81, 0.81, 0.54, 0.66, 0.66, 0.54, 0.43, 0.35, 0.22]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul engenharia,pt,marca e navegacao,sem categoria,320,225.3,29.0,0.48,0.03,Navigational,0,"Image Pack, Site Links, Reviews, Video, People Also Ask, Related Searches",20.0,"[0.48, 0.32, 0.32, 0.39, 0.32, 0.39, 0.21, 0.21, 0.26, 0.21, 0.26, 0.21]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul facilite 11kg antiga,pt,especificacao produto,sem categoria,320,315.6,24.0,0.08,0.97,Informational,1,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack",20.0,"[0.81, 0.54, 0.66, 0.54, 0.54, 0.54, 0.54, 0.44, 0.44, 0.44, 0.54, 0.54]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul facilite 5 bocas cooktop,pt,marca e navegacao,coccao,320,389.2,23.0,0.09,1.0,Commercial,0,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products",20.0,"[0.3, 0.0, 0.3, 0.13, 0.3, 0.3, 0.3, 0.13, 0.3, 0.3, 0.3, 0.3]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul fogao 5 bocas,pt,marca e navegacao,coccao,320,723.5,27.0,0.16,1.0,Transactional,0,"Related Searches, Image Pack, Site Links, Video, People Also Ask, Popular Products",20.0,"[0.08, 0.02, 0.02, 0.01, 0.04, 0.04, 0.07, 0.04, 0.07, 0.04, 0.13, 0.13]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul fogão mesa de vidro,pt,marca e navegacao,coccao,320,0.0,22.0,0.0,1.0,Informational,1,"Image Pack, Site Links, Video, Video Carousel, Popular Products, Related Searches, AI Overview, Reviews, People Also Ask",20.0,"[0.13, 0.08, 0.07, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul fortaleza autorizada,pt,assistencia e reparo,sem categoria,320,390.0,26.0,0.27,0.69,Navigational,0,"Related Searches, Local Pack, People Also Ask",90.0,"[0.39, 0.32, 0.21, 0.21, 0.26, 0.32, 0.32, 0.32, 0.39, 0.32, 0.39, 0.39]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul frost free 342 litros,pt,especificacao produto,geladeira,320,293.3,24.0,0.24,1.0,Informational,0,"Site Links, Video, People Also Ask, Related Searches, Knowledge Panel",20.0,"[0.35, 0.82, 0.35, 0.66, 0.82, 0.66, 1.0, 1.0, 1.0, 0.66, 0.66, 0.66]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul ideal,pt,marca e navegacao,sem categoria,320,381.2,23.0,0.75,0.04,"Informational, Transactional",0,"People Also Ask, Related Searches, Knowledge Panel, Image Pack, Site Links, Video, Image",20.0,"[0.44, 0.54, 0.36, 0.44, 0.36, 0.36, 0.44, 0.54, 0.54, 0.44, 0.44, 0.54]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul inox,pt,marca e navegacao,sem categoria,320,286.4,26.0,0.31,1.0,Transactional,1,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video",20.0,"[0.54, 0.44, 0.54, 0.44, 0.54, 0.54, 0.66, 0.44, 0.44, 0.44, 0.44, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul inverter janela 10000,pt,especificacao produto,sem categoria,320,155.8,18.0,0.19,1.0,Transactional,0,"Video, People Also Ask, Popular Products, Related Searches, Site Links",20.0,"[0.11, 0.07, 0.09, 0.17, 0.26, 0.26, 0.32, 0.88, 0.72, 0.26, 0.17, 0.14]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul janela 10000 btus,pt,especificacao produto,ar condicionado,320,232.7,20.0,0.21,1.0,"Informational, Transactional",0,"Site Links, Popular Products, Related Searches",20.0,"[0.13, 0.06, 0.08, 0.08, 0.1, 0.16, 0.2, 0.62, 0.55, 0.3, 0.2, 0.16]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul lava louça 6 serviços,pt,marca e navegacao,sem categoria,320,303.9,23.0,0.07,1.0,Informational,0,"Image Pack, Site Links, Video, Video Carousel, Related Searches",20.0,"[0.54, 0.66, 0.54, 0.44, 0.44, 0.54, 0.54, 0.44, 0.54, 0.0, 0.44, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul oficial,pt,marca e navegacao,sem categoria,320,324.5,39.0,0.94,1.0,Navigational,0,"Site Links, Video, People Also Ask, Related Searches, Knowledge Panel",20.0,"[0.24, 0.16, 0.2, 0.2, 0.16, 0.24, 0.36, 0.3, 0.2, 0.24, 0.3, 0.24]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul peças,pt,marca e navegacao,sem categoria,320,311.1,27.0,0.19,0.91,"Informational, Transactional",0,"Knowledge Panel, Site Links, Adwords Bottom, People Also Ask, Related Searches",20.0,"[0.39, 0.32, 0.39, 0.32, 0.39, 0.26, 0.26, 0.39, 0.39, 0.26, 0.26, 0.32]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul significa,pt,marca e navegacao,sem categoria,320,423.2,22.0,0.0,0.33,Informational,1,"Reviews, Video, People Also Ask, Related Searches, AI Overview",75.0,"[0.66, 0.66, 0.36, 0.29, 0.36, 0.29, 0.36, 0.19, 0.36, 0.29, 0.54, 0.54]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul supermercado,pt,marca e navegacao,sem categoria,320,296.9,31.0,0.0,0.02,Navigational,0,"Video, Video Carousel, People Also Ask, Related Searches, Local Pack, Site Links, Reviews",20.0,"[0.54, 0.44, 0.54, 0.54, 0.54, 0.44, 0.44, 0.54, 0.44, 0.35, 0.44, 0.44]",1,consul
2026-08-17_semrush_keywords_hisense.csv,hisense,ar condicionado hisense inverter,pt,especificacao produto,ar condicionado,320,263.9,19.0,0.13,1.0,"Informational, Commercial",1,"AI Overview, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.05, 0.06, 0.08, 0.05, 0.1, 0.1, 0.16, 0.55, 1.0, 0.36, 0.2, 0.2]",1,hisense
2026-08-17_semrush_keywords_hisense.csv,hisense,ar condicionado portatil hisense é bom,pt,nao classificado,ar condicionado,320,90.4,23.0,0.08,1.0,Informational,1,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview",20.0,"[0.02, 0.01, 0.02, 0.04, 0.07, 0.05, 0.1, 0.79, 0.41, 0.1, 0.05, 0.04]",1,hisense
2026-08-17_semrush_keywords_hisense.csv,hisense,ar condicionado portátil hisense 12000 btu,pt,especificacao produto,ar condicionado,320,197.6,18.0,0.12,1.0,Commercial,0,"Popular Products, Related Searches, Short Videos, Site Links, Video, Video Carousel, People Also Ask",20.0,"[0.08, 0.1, 0.08, 0.08, 0.13, 0.2, 0.2, 1.0, 0.76, 0.16, 0.16, 0.16]",1,hisense
