Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,british consulate general sao paulo,consul,,,,,320,50,0.00,0.09,107,Navigational,"Knowledge Panel, Site Links, Reviews, Video, People Also Ask, Related Searches","0.81,0.81,1.00,0.81,0.66,0.81,1.00,0.66,0.66,0.06,0.81,0.54",20,,
br,cervejeira amarela consul,consul,,,,,320,14,0.13,1.00,160,Informational,"Site Links, Video, Adwords Bottom, Related Searches, Image Pack","0.44,0.66,0.35,0.54,0.54,0.44,0.54,0.54,0.44,0.54,0.66,0.44",20,,
br,cervejeira consul pequena,consul,,,,,320,17,0.12,1.00,161,"Informational, Transactional","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.54,0.36,0.44,0.44,0.36,0.36,0.54,0.44,0.29,0.29,0.29,0.36",20,,
br,cervejeira consul smartbeer,consul,,,,,320,31,0.11,1.00,163,Informational,"Related Searches, Site Links, Reviews, Video, Popular Products","0.10,0.07,0.10,0.10,0.08,0.07,0.08,0.08,0.05,0.03,0.04,0.10",20,,
br,como regular a temperatura da geladeira consul frost free,consul,,,,,320,22,0.00,0.33,108,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview, Reviews","0.43,0.43,0.43,0.43,0.54,0.54,0.54,1.00,0.81,0.66,0.66,0.66",90,,
br,como tirar o agitador da maquina de lavar consul,consul,,,,,320,29,0.00,0.13,107,Informational,"People Also Ask, Related Searches, Short Videos, Video","0.44,0.44,0.54,0.66,0.54,0.44,0.66,0.54,0.66,0.66,1.00,1.00",90,,
br,como usar máquina de lavar consul 12kg,consul,,,,,320,29,0.00,0.04,109,Informational,"Video, People Also Ask, Related Searches","0.81,0.66,0.66,0.66,0.66,0.66,0.66,0.81,0.81,0.54,0.54,0.54",90,,
br,compressor de geladeira consul,consul,,,,,320,21,0.06,0.98,178,Informational,"Image Pack, Site Links, People Also Ask, Popular Products, Related Searches, AI Overview","0.66,0.44,0.44,0.66,0.44,0.54,0.66,0.81,0.66,0.54,0.54,0.44",20,,
br,compressor geladeira consul,consul,,,,,320,24,0.07,0.99,206,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, People Also Ask","0.66,0.44,0.44,0.44,0.54,0.54,0.54,1.00,0.66,0.44,0.54,0.44",20,,
br,compressor para geladeira consul,consul,,,,,320,24,0.07,0.99,168,"Informational, Commercial","AI Overview, Site Links, People Also Ask, Popular Products, Related Searches","0.66,0.35,0.54,0.43,0.43,0.81,0.66,1.00,0.81,0.66,0.81,0.66",20,,
br,congelador consul,consul,,,,,320,25,0.20,1.00,196,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.44,0.36,0.36,0.36,0.36,0.36,0.36,0.54,0.44,0.29,0.36,0.36",20,,
br,consul 377 litros,consul,,,,,320,22,0.25,1.00,169,Transactional,"People Also Ask, Popular Products, Related Searches, Site Links","0.00,0.00,0.00,0.00,0.12,0.15,1.00,0.67,0.81,0.54,0.81,1.00",20,,
br,consul 455 litros,consul,,,,,320,15,0.25,1.00,174,Informational,"Site Links, Video Carousel, Popular Products, Related Searches, Image Pack","0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.72,0.72,0.88,1.00,0.59",20,,
br,consul ar condicionado manual,consul,,,,,320,14,0.00,0.02,105,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Reviews","0.20,0.24,0.16,0.13,0.20,0.20,0.16,0.45,0.30,0.30,0.30,0.24",20,,
br,consul ar condicionado split,consul,,,,,320,22,0.13,1.00,160,Transactional,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.00,0.00,0.16,0.16,0.24,0.20,0.20,0.67,0.36,0.20,0.24,0.20",20,,
br,consul assitencia tecnica,consul,,,,,320,20,0.23,0.53,107,Navigational,"Local Pack, Site Links, Reviews, Adwords Top, Adwords Bottom, People Also Ask, Related Searches","0.32,0.07,0.14,0.32,0.17,0.26,0.39,0.39,0.32,0.39,0.48,0.26",20,,
br,consul autorizada fortaleza,consul,,,,,320,14,0.27,0.69,108,Commercial,"Local Pack, Reviews, Video, People Also Ask, Related Searches","0.36,0.36,0.36,0.23,0.23,0.29,0.36,0.36,0.44,0.36,0.44,0.44",90,,
br,consul consul,consul,,,,,320,47,0.97,0.41,163,Navigational,"Related Searches, Knowledge Panel, Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask, Popular Products","1.00,0.66,0.43,0.35,0.54,0.43,0.66,0.81,0.66,0.54,1.00,1.00",20,,
br,consul crb36ab,consul,,,,,320,21,0.20,1.00,166,Informational,"Related Searches, Knowledge Panel, Image Pack, Site Links, Video Carousel, People Also Ask","0.54,0.28,0.44,0.44,0.54,0.54,0.81,0.66,1.00,0.54,0.54,0.44",20,,
br,consul crb39,consul,,,,,320,23,0.19,1.00,166,"Informational, Commercial","Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.32,0.26,0.39,0.32,0.26,0.26,0.32,0.32,0.32,0.26,0.32,0.32",20,,
br,consul crm44,consul,,,,,320,23,0.21,1.00,165,"Informational, Commercial","People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video Carousel","0.43,0.43,0.43,0.43,0.54,0.66,0.66,0.81,1.00,0.81,0.81,0.43",20,,
br,consul crm44ak,consul,,,,,320,27,0.25,1.00,163,Informational,"Site Links, Video Carousel, People Also Ask, Related Searches, Knowledge Panel, Image Pack","0.81,0.81,0.81,0.81,0.81,0.54,0.66,0.66,0.54,0.43,0.35,0.22",20,,
br,consul engenharia,consul,,,,,320,29,0.48,0.03,0,Navigational,"Image Pack, Site Links, Reviews, Video, People Also Ask, Related Searches","0.48,0.32,0.32,0.39,0.32,0.39,0.21,0.21,0.26,0.21,0.26,0.21",20,,
br,consul facilite 11kg antiga,consul,,,,,320,24,0.08,0.97,156,Informational,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack","0.81,0.54,0.66,0.54,0.54,0.54,0.54,0.44,0.44,0.44,0.54,0.54",20,,
br,consul facilite 5 bocas cooktop,consul,,,,,320,23,0.09,1.00,171,Commercial,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.30,0.00,0.30,0.13,0.30,0.30,0.30,0.13,0.30,0.30,0.30,0.30",20,,
br,consul fogao 5 bocas,consul,,,,,320,27,0.16,1.00,166,Transactional,"Related Searches, Image Pack, Site Links, Video, People Also Ask, Popular Products","0.08,0.02,0.02,0.01,0.04,0.04,0.07,0.04,0.07,0.04,0.13,0.13",20,,
br,consul fogão mesa de vidro,consul,,,,,320,22,0.00,1.00,169,Informational,"Image Pack, Site Links, Video, Video Carousel, Popular Products, Related Searches, AI Overview, Reviews, People Also Ask","0.13,0.08,0.07,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
br,consul fortaleza autorizada,consul,,,,,320,26,0.27,0.69,106,Navigational,"Related Searches, Local Pack, People Also Ask","0.39,0.32,0.21,0.21,0.26,0.32,0.32,0.32,0.39,0.32,0.39,0.39",90,,
br,consul frost free 342 litros,consul,,,,,320,24,0.24,1.00,164,Informational,"Site Links, Video, People Also Ask, Related Searches, Knowledge Panel","0.35,0.82,0.35,0.66,0.82,0.66,1.00,1.00,1.00,0.66,0.66,0.66",20,,
br,consul ideal,consul,,,,,320,23,0.75,0.04,170,"Informational, Transactional","People Also Ask, Related Searches, Knowledge Panel, Image Pack, Site Links, Video, Image","0.44,0.54,0.36,0.44,0.36,0.36,0.44,0.54,0.54,0.44,0.44,0.54",20,,
br,consul inox,consul,,,,,320,26,0.31,1.00,175,Transactional,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video","0.54,0.44,0.54,0.44,0.54,0.54,0.66,0.44,0.44,0.44,0.44,0.44",20,,
br,consul inverter janela 10000,consul,,,,,320,18,0.19,1.00,165,Transactional,"Video, People Also Ask, Popular Products, Related Searches, Site Links","0.11,0.07,0.09,0.17,0.26,0.26,0.32,0.88,0.72,0.26,0.17,0.14",20,,
br,consul janela 10000 btus,consul,,,,,320,20,0.21,1.00,161,"Informational, Transactional","Site Links, Popular Products, Related Searches","0.13,0.06,0.08,0.08,0.10,0.16,0.20,0.62,0.55,0.30,0.20,0.16",20,,
br,consul lava louça 6 serviços,consul,,,,,320,23,0.07,1.00,167,Informational,"Image Pack, Site Links, Video, Video Carousel, Related Searches","0.54,0.66,0.54,0.44,0.44,0.54,0.54,0.44,0.54,0.00,0.44,0.44",20,,
br,consul oficial,consul,,,,,320,39,0.94,1.00,168,Navigational,"Site Links, Video, People Also Ask, Related Searches, Knowledge Panel","0.24,0.16,0.20,0.20,0.16,0.24,0.36,0.30,0.20,0.24,0.30,0.24",20,,
br,consul peças,consul,,,,,320,27,0.19,0.91,162,"Informational, Transactional","Knowledge Panel, Site Links, Adwords Bottom, People Also Ask, Related Searches","0.39,0.32,0.39,0.32,0.39,0.26,0.26,0.39,0.39,0.26,0.26,0.32",20,,
br,consul significa,consul,,,,,320,22,0.00,0.33,101,Informational,"Reviews, Video, People Also Ask, Related Searches, AI Overview","0.66,0.66,0.36,0.29,0.36,0.29,0.36,0.19,0.36,0.29,0.54,0.54",75,,
br,consul supermercado,consul,,,,,320,31,0.00,0.02,158,Navigational,"Video, Video Carousel, People Also Ask, Related Searches, Local Pack, Site Links, Reviews","0.54,0.44,0.54,0.54,0.54,0.44,0.44,0.54,0.44,0.35,0.44,0.44",20,,
br,consul é da brastemp,consul,,,,,320,26,0.20,0.89,157,Informational,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links","0.35,0.44,0.44,0.35,0.35,0.44,0.66,0.44,1.00,0.44,0.66,0.81",20,,
br,filtro para bebedouro consul,consul,,,,,390,22,0.14,1.00,177,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, Reviews, People Also Ask","0.12,0.12,0.12,0.19,1.00,0.81,0.66,0.66,0.66,0.66,0.66,0.66",20,,
br,filtro purificador de água consul,consul,,,,,390,22,0.14,1.00,167,Transactional,"Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.54,0.54,0.66,0.66,0.81,0.66,0.66,0.81,0.81,0.54,0.66,0.81",20,,
br,fogao consul 5 bocas inox,consul,,,,,390,23,0.17,1.00,185,"Informational, Transactional","Image, Video Carousel, Popular Products, Related Searches, Image Pack, Site Links, Reviews, Video","0.16,0.10,0.10,0.08,1.00,0.16,0.20,0.10,0.62,0.08,0.10,0.13",20,,
br,fogao consul 6 bocas,consul,,,,,390,24,0.15,1.00,183,Commercial,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.20,0.13,0.16,0.16,1.00,0.20,0.36,0.20,0.16,0.13,0.30,0.16",20,,
br,fogão 4 bocas cooktop consul,consul,,,,,390,21,0.10,1.00,183,Transactional,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.20,0.24,0.24,0.24,0.45,0.30,0.30,0.24,0.30,0.20,0.30,0.30",20,,
br,fogão 6 bocas inox consul,consul,,,,,390,24,0.16,1.00,161,Informational,"Image Pack, Site Links, Reviews, Video, Image, People Also Ask, Related Searches","0.32,0.32,0.48,0.39,0.48,0.39,0.59,0.59,0.21,0.17,0.21,0.21",20,,
br,fogão consul 4 bocas cooktop,consul,,,,,390,23,0.09,1.00,196,Transactional,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel","0.20,0.24,0.24,0.30,0.30,0.30,0.30,0.24,0.30,0.24,0.30,0.30",20,,
br,fogão consul cooktop,consul,,,,,390,21,0.10,1.00,188,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video","0.30,0.30,0.36,0.24,0.36,0.36,0.30,0.24,0.36,0.30,0.24,0.20",20,,
br,fogão inox 6 bocas consul,consul,,,,,390,14,0.16,1.00,1740000,Commercial,"Related Searches, Image Pack, Site Links, Video, Image, Video Carousel, Popular Products","0.30,0.30,0.55,0.45,0.24,0.36,0.55,0.36,0.16,0.10,0.16,0.16",20,,
br,fogões consul,consul,,,,,390,23,0.21,1.00,178,"Informational, Transactional","Related Searches, Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products","1.00,0.01,0.02,0.03,0.03,0.05,0.13,0.03,0.16,0.03,0.08,0.07",20,,
br,forno eletrico consul facilite,consul,,,,,390,21,0.10,1.00,19100,Informational,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.81,0.66,0.66,0.81,0.54,0.54,0.81,0.81,0.54,0.54,0.66,0.54",20,,
br,forno eletrico embutir consul,consul,,,,,390,21,0.23,1.00,124,Transactional,"Site Links, Video, Popular Products, Related Searches","0.44,0.66,0.54,0.54,0.66,0.44,0.66,0.44,0.44,0.44,0.54,0.44",20,,
br,freezer 309 litros consul,consul,,,,,390,15,0.20,1.00,163,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.44,0.54,0.44,0.36,0.36,0.66,0.81,0.81,0.81,0.54,0.54,0.54",20,,
br,freezer consul pequena,consul,,,,,390,25,0.09,1.00,228,"Informational, Transactional","Image Pack, Site Links, Video, Popular Products, Related Searches","0.36,0.09,0.29,0.00,0.66,0.66,0.81,1.00,0.66,0.66,0.81,0.81",20,,
br,freezer da consul,consul,,,,,390,23,0.12,1.00,217,"Informational, Navigational","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.32,0.26,0.26,0.32,0.32,0.39,0.32,0.48,0.48,0.48,0.48,0.39",20,,
br,freezer frost free vertical consul,consul,,,,,390,21,0.12,1.00,210,Commercial,"People Also Ask, Popular Products, Related Searches, Site Links, Video","0.14,0.00,0.48,0.39,0.48,0.39,0.39,0.48,0.59,0.59,1.00,0.72",20,,
br,freezer horizontal 1 porta consul,consul,,,,,390,22,0.17,1.00,199,Commercial,"Related Searches, Image Pack, Site Links, Video, People Also Ask, Popular Products","0.20,0.20,0.16,0.13,0.13,0.13,0.20,0.16,0.20,0.08,0.16,0.16",20,,
br,freezer horizontal 2 portas consul,consul,,,,,390,24,0.26,1.00,164,"Informational, Transactional","Related Searches, Knowledge Panel, Site Links, People Also Ask, Popular Products","0.24,0.24,0.20,0.24,0.20,0.20,0.24,0.20,0.24,0.24,0.24,0.24",20,,
br,freezer horizontal consul 2 portas 534l - chb53eb,consul,,,,,390,25,0.46,1.00,164,Informational,"Site Links, Video, Related Searches, Adwords Middle, Knowledge Panel","0.02,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
br,freezer pequeno consul,consul,,,,,390,25,0.09,1.00,199,Informational,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.36,0.29,0.44,0.54,0.66,0.54,0.66,1.00,0.81,0.54,0.66,0.66",20,,
br,freezer vertical consul 142 litros menor preço,consul,,,,,390,20,0.13,1.00,10,Transactional,"Site Links, People Also Ask, Popular Products, Related Searches","0.36,0.44,0.44,0.36,0.44,0.54,1.00,0.81,0.81,0.54,0.66,0.54",20,,
br,frezer vertical consul,consul,,,,,390,23,0.18,1.00,196,"Informational, Transactional","Image Pack, Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches","0.02,0.03,0.04,0.03,0.02,0.36,0.07,0.04,0.04,0.04,0.08,0.05",20,,
br,frigobar consul 120 litros crc12cb,consul,,,,,390,21,0.10,1.00,164,Informational,"Video, Related Searches, Image Pack, Site Links","0.81,0.81,0.36,0.44,0.81,0.54,0.54,1.00,0.54,0.44,0.54,0.54",20,,
br,frigobar consul retro,consul,,,,,390,23,0.18,1.00,160,"Informational, Transactional","Site Links, Reviews, Video, Popular Products, Related Searches, Image Pack, Image, Video Carousel, People Also Ask","0.30,0.30,0.30,0.24,0.13,0.20,0.45,0.20,0.24,0.16,0.30,0.30",20,,
br,frigobar consul usado,consul,,,,,390,24,0.02,1.00,175,"Informational, Commercial","Video, Popular Products, Related Searches, Image Pack, Site Links","0.54,0.54,0.44,0.54,0.44,0.54,0.36,0.54,0.44,0.44,0.44,0.44",20,,
br,geladeira 1 porta consul,consul,,,,,390,27,0.17,1.00,214,Commercial,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.13,0.10,0.10,0.10,0.13,0.10,0.13,0.45,0.62,0.55,0.62,0.55",20,,
br,geladeira biplex consul,consul,,,,,390,19,0.08,1.00,188,"Informational, Commercial","Site Links, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack","0.39,0.39,0.39,0.39,0.32,0.39,0.48,0.48,0.48,0.48,0.48,0.39",20,,
br,geladeira cinza consul,consul,,,,,390,23,0.22,1.00,172,"Informational, Transactional","Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.66,0.44,0.54,0.54,0.54,0.54,0.66,0.54,0.54,0.54,0.54,0.54",20,,
br,geladeira consul 342 litros,consul,,,,,390,18,0.23,1.00,157,Informational,"Site Links, People Also Ask, Popular Products, Related Searches, Knowledge Panel","0.36,0.30,0.24,0.24,0.24,0.24,0.36,0.24,0.20,0.20,0.16,0.13",20,,
br,geladeira consul 380 litros,consul,,,,,390,19,0.14,1.00,191,"Informational, Commercial","Image Pack, Site Links, People Also Ask, Popular Products, Related Searches","0.54,0.54,0.44,0.54,0.44,0.44,0.54,0.44,0.54,0.44,0.36,0.44",20,,
br,geladeira consul 451 litros branca,consul,,,,,390,30,0.20,1.00,168,"Informational, Transactional","Video, People Also Ask, Popular Products, Related Searches, Site Links, Reviews","0.52,0.37,0.37,0.07,0.31,0.20,0.00,0.00,0.08,0.00,0.00,0.05",20,,
br,geladeira consul antiga branca,consul,,,,,390,24,0.00,0.99,199,Commercial,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.81,0.81,1.00,0.81,0.66,0.66,0.66,0.81,0.81,0.66,0.81,0.66",20,,
br,geladeira consul biplex antiga,consul,,,,,390,26,0.05,0.98,188,Commercial,"Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.44,0.54,0.44,0.54,0.44,0.44,0.29,0.23,0.36,0.29,0.36,0.36",20,,
br,geladeira consul cycle defrost duplex 334 litros,consul,,,,,390,23,0.23,1.00,165,Commercial,"Knowledge Panel, Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches","0.59,0.26,0.26,0.26,0.32,0.32,0.48,0.32,0.39,0.39,0.21,0.39",20,,
br,geladeira consul e boa,consul,,,,,390,26,0.20,1.00,150,Informational,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Adwords Middle","0.44,0.36,0.54,0.54,0.44,0.54,1.00,0.81,0.54,0.54,0.54,0.66",20,,
br,geladeira consul frost free 410 litros,consul,,,,,390,24,0.19,1.00,196,"Informational, Transactional","Knowledge Panel, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos","0.32,0.32,0.32,0.26,0.32,0.39,0.72,0.48,0.39,0.21,0.26,0.32",20,,
br,geladeira consul frost free não gela embaixo,consul,,,,,390,29,0.28,0.11,170,Informational,"Image Pack, Video, People Also Ask, Related Searches, Short Videos, AI Overview","0.36,0.29,0.23,0.44,0.36,0.44,0.54,0.81,1.00,0.81,0.81,0.81",90,,
br,geladeira consul frost free não gela mas o congelador funciona,consul,,,,,390,29,0.30,0.09,105,Informational,"Video, People Also Ask, Related Searches, Short Videos, Adwords Middle, AI Overview, Image Pack","0.36,0.36,0.36,0.54,0.54,0.54,0.66,0.81,1.00,0.66,0.44,0.66",90,,
br,geladeira consul frost free pequena,consul,,,,,390,18,0.15,1.00,218,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask","0.54,0.54,0.66,0.54,0.44,0.44,0.54,0.54,0.66,0.54,0.66,0.54",20,,
br,geladeira consul gelo seco,consul,,,,,390,21,0.10,1.00,201,Informational,"Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.24,0.24,0.24,0.24,0.30,0.36,0.36,0.24,0.30,0.30,0.36,0.36",20,,
br,geladeira consul inverse inox,consul,,,,,390,25,0.16,1.00,196,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.24,0.20,0.24,0.30,0.30,0.30,0.45,0.45,0.45,0.36,0.55,0.55",20,,
br,geladeira consul não gela a parte de baixo,consul,,,,,390,27,0.26,0.10,107,Informational,"Short Videos, AI Overview, Reviews, Video, Related Searches","0.29,0.23,0.29,0.54,0.36,0.54,0.66,1.00,0.81,0.66,0.66,0.54",90,,
br,geladeira consul palito,consul,,,,,390,25,0.09,1.00,195,Informational,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel","0.44,0.36,0.54,0.44,0.36,0.44,0.44,0.54,0.66,0.66,0.66,0.81",20,,
br,geladeira consul pequena antiga,consul,,,,,390,26,0.04,1.00,231,"Informational, Commercial","Image, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.66,0.66,0.66,0.66,0.54,0.54,0.44,0.66,0.66,0.44,0.54,0.44",20,,
br,geladeira consul preço,consul,,,,,390,28,0.08,1.00,208,Transactional,"Popular Products, Related Searches, Image Pack, Site Links, Video, People Also Ask","0.39,0.39,0.39,0.39,0.32,0.48,0.48,0.39,0.48,0.32,0.39,0.39",20,,
